index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
7065,2235,Steve Coogan,1965-10-14,Middleton,UK,61,"Steve Coogan was born on October 14, 1965 in Middleton, Manchester, England as Stephen John Coogan. He is an actor and producer, known for Philomena (2013), Alan Partridge (2013) and 24 Hour Party People (2002). He was previously married to Caroline Hickman.",,,,
7066,2236,Ramon Rodriguez,1979-12-20,R�o Piedras,Puerto Rico,61,"Ramon Rodriguez was born on December 20, 1979 in R�o Piedras, Puerto Rico. He is an actor and director, known for Transformers: Revenge of the Fallen (2009), Battle Los Angeles (2011) and Need for Speed (2014).",,,,
7067,2237,Julie White,1961-06-04,San Diego,USA,68,"Julie White was born on June 4, 1961 in San Diego, California, USA as Julie Karen White. She is an actress, known for Transformers: Revenge of the Fallen (2009), Transformers (2007) and Transformers: Dark of the Moon (2011). She was previously married to Christopher Conner and Carl Pandel.",,,,
7068,2238,Isabel Lucas,1985-01-29,Melbourne,Australia,66,"Isabel was born in Melbourne, Australia. Her father is Australian and her mother is Swiss. When she was age 6, her family moved to Switzerland for a year. They moved back to Melbourne for a while before moving to a very small mining town in the Northern Territory (population 1,000). Along with her sister, she attended the Jabiru Area School, which...",,,,
7069,2239,Jordan Nagai,2000-02-05,Los Angeles,USA,,"Jordan Nagai was born on February 5, 2000 in Los Angeles, California, USA. He is an actor, known for Up (2009), The Simpsons (1989) and Up (2009).",,,,
7070,2240,Jerome Ranft,1966-11-23,Los Angeles County,USA,,"Jerome Ranft was born on November 23, 1966 in Los Angeles County, California, USA as Jerome E. Ranft. He is known for his work on Up (2009), Finding Dory (2016) and John Carter (2012).",,,,
7071,2241,David Kaye,1964-10-14,Peterborough,Canada,72,"David Kaye's voiceover career began with 'The Great American Hero', General Hawk in the D.I.C. animated series, G.I. Joe in 1989. Working as an on-air talent for radio station C.K.L.G. (L.G.73) quickly became less interesting as both on-camera and behind-the-microphone roles started taking up more time. Over the next decade and a half David's on ...",,,,
7072,2242,Elie Docter,,,,,"Elie Docter was born as Elizabeth Docter. She is an actress, known for Up (2009) and Up (2009).",,,,
7073,2243,Christopher Eccleston,1964-02-16,Salford,UK,72,"Christopher Eccleston trained at the Central School of Speech and Drama and first came to public attention as Derek Bentley in Let Him Have It (1991). However, it was a regular role in the television series Cracker (1993) that made him a recognizable figure in the United Kingdom. He appeared in the low-budget thriller Shallow Grave (1994), and in ...",,,,
7074,2244,Gregory Fitoussi,1976-08-13,Paris,France,73,"Gr�gory Fitoussi was born on August 13, 1976 in Paris, France. He is an actor, known for G.I. Joe: The Rise of Cobra (2009), Hostile (2017) and World War Z (2013).",,,,
7075,2245,Joseph Gordon-Levitt,1981-02-17,Los Angeles,USA,69,"Joseph Gordon-Levitt has completed production on the untitled Henry Joost/Ariel Schulman sci-fi film for Netflix in which he stars opposite Jamie Foxx and on the independent thriller, 7500, written and directed by Patrick Vollarth. Among his other projects, he is in development on a variety of feature films including Fraggle Rock. Gordon-Levitt's ...",,,,
7076,2246,Leo Howard,1997-07-13,Newport Beach,USA,61,"An only child and born on July 13, 1997 in Newport Beach, California, USA as Leo Richard Howard and raised in Fallbrook, California (near San Diego), Leo is an accomplished movie actor, Kickin' It (2011) and Conan the Barbarian (2011). He is also a model, and martial artist who won a Young Artist Award in 2010 for his role as Laser Short in the ...",,,,
7077,2247,Karolina Kurkova,1984-02-28,Decin,Czechoslovakia,61,"Karolina Kurkova is a supermodel best known for her work as a Victoria's Secrets lingerie model. She has appeared in nine Victoria's Secret Fashion shows between 2000 and 2010 and was named a Victoria's Secret Angel in 2005. She has graced the covers of such notable fashion magazines as Vogue, Elle, Vanity Fair, and Esquire among others. In 2002, ...",,,,
7078,2248,Byung-Hun Lee,1970-07-12,Seoul,South Korea,61,"Byung-hun Lee was born in 1970 in Seoul, South Korea, and grew up in a wealthy family, thanks to his father, who was a successful businessman. He never dreamed of pursuing acting until a friend of his mother's suggested it. He auditioned for the KBS television network in 1991 and was accepted. His first project was a short lived TV series called ""...",,,,
7079,2249,Sienna Miller,1981-12-28,New York City,USA,65,"Sienna Rose Diana Miller was born in New York City, but was raised in London, England. Her father, Edwin ""Ed"" Miller, who is American-born, is an investment banker and a dealer in Modern Chinese paintings. Her mother, Josephine ""Jo"" Miller, was a South African model and a personal assistant to David Bowie; she went on to manage the Lee Strasberg ...",,,,
7080,2250,David Murray,1970-02-07,Cork,Ireland,72,"David Murray was born on February 7, 1970 in Cork, Ireland. He is an actor, known for G.I. Joe: The Rise of Cobra (2009), Batman Begins (2005) and King Arthur (2004).",,,,
7081,2251,Sam Worthington,1976-08-02,Godalming,UK,61,"Samuel Henry John Worthington was born August 2, 1976 in Surrey, England. His parents, Jeanne (Martyn) and Ronald Worthington, a power plant employee, moved the family to Australia when he was six months old, and raised him and his sister Lucinda in Warnbro, a suburb of Perth, Western Australia. Worthington graduated from NIDA (Australia's National...",Male,,,
7082,2252,Stephen Lang,1952-07-11,New York City,USA,61,"A stage actor of great recognition, Stephen Lang has shaped a formidable career on and off the various stages of the United States and abroad. Though he is arguably most well-known for his acclaimed performance in James Cameron's Avatar (2009), Lang began his career in theater. Broadway roles include his Tony-nominated performance as Lou in ""The ...",,,,
7083,2253,Joel David Moore,1977-09-25,Portland,USA,74,"Joel David Moore was born on September 25, 1977 in Portland, Oregon, USA. He is an actor and producer, known for Avatar (2009), Dodgeball: A True Underdog Story (2004) and Grandma's Boy (2006).",,,,
7084,2254,CCH Pounder,1952-12-25,Georgetown,British Guiana,67,"The CCH stands for Carol Christine Hilaria, her birth name. Most of her characters are enriched with positive attributes and it is a testament to this actress' abilities that she continues on such a high plane in a four-decade career. Born on Christmas Day 1952 in Guyana, she was raised on a sugar cane plantation. Her parents, Betsy Enid Arnella (...",,,,
7085,2255,Michael Gambon,1940-10-19,Cabra,Ireland,72,"Sir Michael Gambon was born in Cabra, Dublin, Ireland, to Mary (Hoare), a seamstress, and Edward Gambon, an engineer. After joining the National Theatre, under the Artistic Directorship of Sir Laurence Olivier, Gambon went on to appear in a number of leading roles in plays written by Alan Ayckbourn. His career was catapulted in 1980 when he took ...",,,,
7086,2256,Dave Legeno,1963-10-12,Marylebone,England,75,"A twin fisted existentialist, whose post-Nietzschian sensibilities reject the lantern of the cynic in a quest for a sun that leaves no shadow. He attended Dr Challoners Grammar School where he achieved 8 'o' levels, he then elected to work on demolition sites rather than continue his education to University level. He studied performing arts in his...",,,,
7087,2257,Elarica Johnson,1989-08-21,London,UK,69,"Elarica Johnson was born in London, England. She is a british actress, known for Harry Potter and the Half-Blood Prince (2009), A Discovery of Witches (2018) and Blade Runner 2049 (2017). Elarica is to star in new series P-Valley to air on STARZ in 2020. She started her career in film and TV at the age of 17 in her first role in Harry Potter.",,,,
7088,2258,Bonnie Wright,1991-02-17,London,UK,66,"Bonnie Francesca Wright was born on February 17, 1991 to jewelers Gary Wright and Sheila Teague. Her debut performance was in Harry Potter and the Sorcerer's Stone (2001) as Ron Weasley's little sister Ginny Weasley. Bonnie tried out for the film due to her older brother Lewis mentioning she reminded him of Ginny. Her role in the first film was a ...",,,,
7089,2259,Julie Walters,1950-02-22,Edgbaston,England,63,"For decades, British actress and comedienne Dame Julie Walters has served as a sturdy representation of the working class with her passionate, earthy portrayals on England's stage, screen and television. A bona fide talent, her infectious spirit and self-deprecating sense of humor eventually captured the hearts of international audiences. The ...",,,,
7090,2260,Robert Portal,1967-0-0,England,UK,72,"Robert Portal was born in 1967 in England. He is an actor, known for Welcome to the Punch (2013), The Huntsman: Winter's War (2016) and You Will Meet a Tall Dark Stranger (2010).",,,,
7091,2261,Richard Dixon,,,,74,"Richard Dixon is an actor, known for Les Mis�rables (2012), The Danish Girl (2015) and Far from the Madding Crowd (2015).",,,,
7092,2262,Paul Trussell,1965-0-0,Wimbledon,UK,75,"Paul Trussell was born in 1965 in Wimbledon, London, England. He is an actor and cinematographer, known for The King's Speech (2010), Secrets  Lies (1996) and Crime Traveller (1997).",,,,
7093,2263,Adrian Scarborough,1968-05-10,Melton Mowbray,UK,64,"Adrian Scarborough was born on May 10, 1968 in Melton Mowbray, Leicestershire, England as Adrian Philip Scarborough. He is an actor, known for Gosford Park (2001), Dirty Pretty Things (2002) and The History Boys (2006). He is married to Rose Blackshaw. They have two children.",,,,
7094,2264,Andrew Havill,1965-0-0,UK,,74,"Andrew Havill was born in 1965 in the UK. He is an actor, known for The King's Speech (2010), Les Mis�rables (2012) and Cloud Atlas (2012).",,,,
7095,2265,Charles Armstrong,,,,,"Charles Armstrong is an actor, known for Rocketman (2019), The King's Speech (2010) and EastEnders (1985).",,,,
7096,2266,Hailee Steinfeld,1996-12-11,Tarzana,USA,68,"Hailee Steinfeld was born on December 11, 1996 in Tarzana, California, to Cheri (Domasin), an interior designer, and Peter Steinfeld, a personal fitness trainer. She has a brother, Griffin. Her uncle is Jake Steinfeld, a fitness trainer, and her great-uncle is actor Larry Domasin. Her father is of Ashkenazi Jewish descent and her mother's ancestry...",Female,,,
7097,2267,Dakin Matthews,1940-11-07,Oakland,USA,69,"From February 2014 Dakin is taking on the iconic role of Mickey, the grizzled no-mercy trainer in ROCKY, THE MUSICAL at Broadway's Winter Gardens Theatre. This role was originally played by veteran screen actor Burgess Meredith in the original 1976 movie and he received an Academy award nomination for his achievement.",,,,
7098,2268,Jarlath Conroy,1944-09-30,Galway,Ireland,,"Jarlath Conroy was born on September 30, 1944 in Galway, Ireland. He is an actor, known for True Grit (2010), The Art of Getting By (2011) and Day of the Dead (1985).",,,,
7099,2269,Paul Rae,1968-06-27,New Orleans,USA,75,"Paul Rae was born on June 27, 1968 in New Orleans, Louisiana, USA. He is an actor and director, known for True Grit (2010), W. (2008) and Brockmire (2017).",,,,
7100,2270,Domhnall Gleeson,1983-05-12,Dublin,Ireland,73,"Domhnall Gleeson is an Irish actor and writer. He is best known for his portrayal of Bill Weasley in the Harry Potter film franchise (2010-2011), About Time (2013), Ex Machina (2015) and The Revenant (2015). He is the son of actor Brendan Gleeson, alongside whom he has appeared in several films and theatre projects. Gleeson starred in Anna Karenina ...",,,,
7101,2271,Taraji P. Henson,1970-09-11,Washington,USA,64,"Taraji P. Henson was born on September 11, 1970 in Washington, District of Columbia, USA as Taraji Penda Henson. She is an actress and producer, known for The Curious Case of Benjamin Button (2008), Hidden Figures (2016) and Hustle  Flow (2005).",,,,
7102,2272,Wenwen Han,1995-08-24,Xian,China,65,"Wenwen Han is a Chinese movie actress, violinist, and dancer. She is best known for her role as Meiying in Harald Zwart's 2010 film ""The Karate Kid"", which is a remake of the original 1984 film. Han was born and grew up in Xi'an, China, and can speak both Mandarin and English. Before beginning her acting career, she trained as a dancer and a ...",,,,
7103,2273,Rongguang Yu,1958-0-0,Beijing,China,61,"Born on August 30, 1958 in Beijing, China, Yu Rongguang, also known as Ringo Yu, is a Chinese actor and martial artist who started his career in Hong Kong. He is an actor and director, known for The Karate Kid (2010), Iron Monkey (1993) and Shanghai Noon (2000). He is best known for the title role in Iron Monkey along with Donnie Yen as well as ...",,,,
7104,2274,Zhensu Wu,,,,,"Zhensu Wu is an actor, known for The Karate Kid (2010).",,,,
7105,2275,Zhiheng Wang,,,,,"Zhiheng Wang is an actress, known for The Karate Kid (2010) and A Moment of Romance III (1996).",,,,
7106,2276,Zhenwei Wang,1995-10-20,Hebei,China,65,"Zhenwei Wang is a Chinese born movie actor, known for The Karate Kid (2010) and Movie Martial Arts vs. Reality (2012) and a black belt martial arts expert who made his film debut as Cheng in the 2010 remake of The Karate Kid. Born on October 20, 1995 in Handan, Hebei, China, an industrial city in southern Hebei province in eastern China, a ...",,,,
7107,2277,Jared Minns,,,,49,"Jared Minns is an actor, known for The Karate Kid (2010).",,,,
7108,2278,Xavier Samuel,1983-12-10,Hamilton,Australia,61,"Xavier Samuel was born on December 10, 1983 in Hamilton, Victoria, Australia. He is an actor, known for Love  Friendship (2016), Fury (2014) and The Twilight Saga: Eclipse (2010).",,,,
7109,2279,Jackson Rathbone,1984-12-14,Singapore City,Singapore,61,"Internationally recognized for his breakout role as Jasper Hale in The Twilight Saga (2008-2012) Jackson Rathbone was born to American parents living in the Republic of Singapore. Growing up internationally, Jackson spent his adolescent years living in Tananger, Norway and Midland, Texas. After graduating high school from the prestigious ...",,,,
7110,2280,Russell Brand,1975-06-04,Grays,UK,73,"Russell Brand was born on June 4, 1975, in Grays, Essex, England, the son of Barbara Elizabeth (Nichols) and Ronald Henry Brand, a photographer. An only child, his parents divorced when he was only six months old, and he was subsequently raised by his mother. Enduring a difficult childhood that saw him living with relatives while his mother was ...",Male,,,
7111,2281,Kristen Wiig,1973-08-22,Canandaigua,USA,65,"Kristen Carroll Wiig was born on August 22, 1973 in Canandaigua, New York, to Laurie J. (Johnston), an artist, and Jon J. Wiig, a lake marina manager. She is of Norwegian (from her paternal grandfather), Irish, English, and Scottish descent. The family moved to Lancaster, Pennsylvania, before settling in Rochester, New York. When Wiig was 9 years ...",Female,,,
7112,2282,Miranda Cosgrove,1993-05-14,Los Angeles,USA,66,"Miranda Taylor Cosgrove was born May 14, 1993 in Los Angeles, California, to Christina (Casey) and Tom Cosgrove, who owns a dry-cleaning business. She was discovered at a young age singing and dancing around a table in a restaurant, where an agent saw her talent and quickly signed her. Miranda's career started with commercials for Burger King, ...",Female,,,
7113,2283,Dana Gaier,,,,61,"Dana Gaier is known for her work on Despicable Me (2010), Despicable Me 2 (2013) and Despicable Me 3 (2017).",,,,
7114,2284,Elsie Fisher,,,,65,"Elsie Kate Fisher (born April 3, 2003) is an American actress. She began her career in 2009 with a role in the television series Medium at age 6, before voicing Agnes in the first two Despicable Me films. In 2018, she received critical acclaim for her performance as the socially-struggling teenage girl Kayla Day in the comedy-drama film Eighth ...",,,,
7115,2285,Mark Ruffalo,1967-11-22,Kenosha,USA,68,"Mark Ruffalo was born in Kenosha, Wisconsin, to Marie Rose (Hebert), a stylist and hairdresser, and Frank Lawrence Ruffalo, a construction painter. His father's ancestry is Italian, and his mother is of half French-Canadian and half Italian descent. Mark moved with his family to Virginia Beach, Virginia, where he lived out most of his teenage ...",Male,,,
7116,2286,Michelle Williams,1980-09-09,Kalispell,USA,64,"A small-town girl born and raised in rural Kalispell, Montana, Michelle Ingrid Williams is the daughter of Carla Ingrid (Swenson), a homemaker, and Larry Richard Williams, a commodity trader and author. Her ancestry is Norwegian, as well as German, British Isles, and other Scandinavian. She was first known as bad girl Jen Lindley in the television...",Female,,,
7117,2287,Emily Mortimer,1971-12-01,London,UK,68,"English actress Emily Kathleen Anne Mortimer was born in Hammersmith, London, England, to writer and barrister Sir John Mortimer and his second wife, Penelope (n�e Gollop). She was educated at St Paul's Girls' School in West London, and it was whilst there she began acting. Mortimer moved on from school to Lincoln College, Oxford University, where...",Female,,,
7118,2288,Jackie Earle Haley,1961-07-14,Northridge,USA,65,"Jackie Earle Haley was born on July 14, 1961 in Northridge, California, USA as Jack Earle Haley. He is an actor and director, known for Watchmen (2009), Little Children (2006) and A Nightmare on Elm Street (2010). He has been married to Amelia Cruz since August 6, 2004. He was previously married to Jennifer Hargrave and Sherry Vaughan.",Female,,,
7119,2289,David Spade,1964-07-22,Birmingham,USA,67,"Comic brat extraordinaire David Spade was born on July 22, 1964, in Birmingham, Michigan, the youngest of three brothers. He is the son of Judith J. (Meek), a writer and editor, and Wayne M. Spade, a sales rep, and is of German, English, Irish, and Scottish descent. Raised in both Scottsdale (from age four) and Casa Grande, Arizona, he graduated ...",Male,,,
7120,2290,Maria Bello,1967-04-18,Norristown,USA,65,"Maria Bello was born on 18 April, 1967 in Norristown, Pennsylvania, to Kathy, a nurse and teacher, and Joe Bello, a contractor. She is of Italian and Polish descent. Maria went to Villanova University, majoring in political science. She had every intention of becoming a lawyer, but she took an acting class during her senior year, just for fun. She...",Female,,,
7121,2291,Maya Rudolph,1972-07-27,Gainesville,USA,67,"Maya Rudolph was born on July 27, 1972 in Gainesville, Florida, to Richard Rudolph, a music producer, and soul singer Minnie Riperton. Her mother was African-American and her father is Ashkenazi Jewish (from a family from Lithuania, Russia, Germany, and Hungary). In 1973, Maya, her parents, and her older brother, Marc Rudolph, moved to California ...",Female,,,
7122,2292,Joyce Van Patten,1934-03-09,New York City,USA,,"Adept at both comedy and drama, veteran actress Joyce Van Patten was born in New York City. Prodded by a typically assertive stage mother, Joyce and her equally famous older brother Dick Van Patten displayed natural talent and did quite well for themselves at an early age. Joyce was auditioning for modeling roles before reaching her first birthday...",Female,,,
7123,2293,Jason Flemyng,1966-09-25,Putney,UK,73,"Jason Flemyng was born on September 25, 1966 in Putney, London, England as Jason Iain Flemyng. He is an actor and producer, known for The Curious Case of Benjamin Button (2008), Lock, Stock and Two Smoking Barrels (1998) and The League of Extraordinary Gentlemen (2003). He has been married to Elly Fairman since June 6, 2008.",Male,,,
7124,2294,Alexa Davalos,1982-05-28,Paris,France,68,"Alexa Davalos was born in Paris, France, to American parents, Jeff Dunas, a photographer, and Elyssa Davalos, an actress. Her father's family were Jewish immigrants (from Russia and Lithuania). After a quintessentially bohemian childhood that found her straddling New York, Paris, Italy and Los Angeles, Alexa Davalos headed to Manhattan. In the Big...",Female,,,
7125,2295,Tine Stapelfeldt,,,,69,"Tine Stapelfeldt is an actress, known for Clash of the Titans (2010), Eat Locals (2017) and Fetch! (2011).",Female,,,
7126,2296,Luke Evans,1979-04-15,Pontypool,UK,72,"Luke George Evans was born in Pontypool, Wales, and grew up in Aberbargoed, in the south of Wales. He is the son of Yvonne (Lewis) and David Evans. He moved to Cardiff at the age 17. He then won a scholarship to the London Studio Centre, and graduated in 2000. He starred in many of London's West End theatre productions. In 2009, he landed the role ...",Male,,,
7127,2297,Tina Fey,1970-05-18,Upper Darby,USA,64,"Elizabeth Stamatina Fey was born in 1970 in Upper Darby, Pennsylvania, just west of Philadelphia, to Xenobia ""Jeanne"" (Xenakes), a brokerage employee, and Donald Henry Fey, who wrote grant proposals for universities. Her mother is Greek, born in Piraeus, while her father had German, Northern Irish, and English ancestry. Going by the name of Tina, ...",Female,,,
7128,2298,Justin Theroux,1971-08-10,Washington,USA,69,"Justin was born and raised in Washington, DC, the son of Phyllis (Grissim), a writer for The Washington Post, and Eugene Theroux, a corporate lawyer. He is a nephew of writer Paul Theroux and a cousin of journalists Louis Theroux and Marcel Theroux. His father is of French-Canadian and Italian descent, and his mother has English and German ...",Male,,,
7129,2299,Jessica Schulte,,,,,"Jessica began acting as a young child in theater and local television commercials. Continuing into high school and garnering several Illinois High School Association (ISHA) awards throughout her teens for her performances. A graduate of the University of Illinois, she is a classically trained Shakespearean actor. Her first love being theater, she ...",Female,,,
7130,2300,Noah Ringer,1997-11-18,Dallas,USA,,"Noah Andrew Ringer is an American actor who starred as Aang in the film The Last Airbender. He was discovered in an open casting call for Airbender in Texas. He was also cast in the film Cowboys  Aliens as Emmett. Ringer is a young taekwondo practitioner who was born and raised in Dallas, Texas. At age 12, he achieved a first-degree black belt rank...",Male,,,
7131,2301,Nicola Peltz,1995-01-09,Westchester County,USA,65,"Nicola Peltz is emerging as a force to be reckoned with, on both the big and small screen. Her most prominent roles include the series Bates Motel (2013), and the films The Last Airbender (2010) and Transformers: Age of Extinction (2014). Nicola was born in Westchester County, New York, to Claudia (Heffner), who has worked as a model, and Nelson ...",Female,,,
7132,2302,Seychelle Gabriel,1991-03-25,Burbank,USA,63,"As though being tapped to portray the young Eva Mendes in Frank Miller's The Spirit wasn't enough to jump start her career, Seychelle Gabriel has gone on to several great roles in many high-profile projects. Born in Burbank, Calif., Gabriel embarked upon a performing arts career at a very early age. She was just three weeks old when she first ...",Female,,,
7133,2303,Katharine Houghton,1945-03-10,Hartford,USA,65,"Katharine Houghton was born on March 10, 1945, in Hartford, Connecticut, the daughter of Marion Hepburn Grant (Katharine Hepburn's younger sister) and Ellsworth Grant. Before going into the movies, she went to Sarah Lawrence College and majored in philosophy. Her debut in the movies was in 1967's Guess Who's Coming to Dinner (1967) as ""Joanna ...",Female,,,
7134,2304,Tom Hardy,1977-09-15,Hammersmith,UK,69,"With his breakthrough performance as Eames in Christopher Nolan's sci-fi thriller Inception (2010), English actor Tom Hardy has been brought to the attention of mainstream audiences worldwide. However, the versatile actor has been steadily working on both stage and screen since his television debut in the miniseries Band of Brothers (2001). After ...",Male,,,
7135,2305,Dileep Rao,1973-07-29,Los Angeles,USA,,"Dileep Rao was born on July 29, 1973 in Los Angeles, California, USA as Dileep A. Rao. He is an actor and producer, known for Inception (2010), Avatar (2009) and Drag Me to Hell (2009).",Male,,,
7136,2306,Tom Berenger,1949-05-31,Chicago,USA,61,"Born in Chicago, Oscar nominee, Golden Globe and Emmy winner Tom Berenger was raised in a working class home as the son of a printer for the Chicago Sun-Times. Tom attended the University of Missouri to study journalism. It was there he first auditioned for a role in ""Who's Afraid of Virginia Woolf"" at the college theater on a whim and a bet with ...",Male,,,
7137,2307,Marion Cotillard,1975-09-30,Paris,France,66,"Academy Award-winning actress Marion Cotillard was born on September 30, 1975 in Paris. Cotillard is the daughter of Jean-Claude Cotillard, an actor, playwright and director, and Niseema Theillaud, an actress and drama teacher. Her father's family is Breton. Raised in Orl�ans, France, she made her acting debut as a child with a role in one of her ...",Female,,,
7138,2308,Gerard Butler,1969-11-13,Paisley,UK,74,"Gerard James Butler was born in Paisley, Scotland, to Margaret and Edward Butler, a bookmaker. His family is of Irish origin. Gerard spent some of his very early childhood in Montreal, Quebec, but was mostly raised, along with his older brother and sister, in his hometown of Paisley. His parents divorced when he was a child, and he and his ...",Male,,,
7139,2309,Craig Ferguson,1962-05-17,Glasgow,UK,73,"By August of 1994, Craig Ferguson was established as one of Great Britain's leading comedians - he had just had huge success at the Edinburgh Festival. In January 1995 he moved to Los Angeles where he now works as an actor-writer-director-producer-creator.",Male,,,
7140,2310,America Ferrera,1984-04-18,Los Angeles,USA,61,"America Georgine Ferrera (born April 18, 1984) is an American actress. She is known for her leading role as Betty Suarez on the American Broadcasting Company's comedy-drama television series Ugly Betty (2006-10). Her acting garnered critical acclaim, and she won the Golden Globe Award for Best Actress - Television Series Musical or Comedy, the ...",Female,,,
7141,2311,Christopher Mintz-Plasse,1989-06-20,Los Angeles,USA,67,"Christopher Mintz-Plasse was born on June 20, 1989 in Los Angeles, California, USA as Christopher Charles Mintz-Plasse. He is an actor, known for Superbad (2007), Kick-Ass (2010) and Kick-Ass 2 (2013).",Male,,,
7142,2312,T.J. Miller,1981-06-04,Denver,USA,74,"A comedian. Improvisation, sketch and stand-up are his forte. Todd Joseph Miller was born in Denver, Colorado, to Leslie, a clinical psychologist, and Kent Miller, an attorney. He went to East High School, and college in Washington, D.C. There, he performed with the group receSs for 4 years, being the only person in his class out of 100 to audition...",Male,,,
7143,2313,Robin Atkin Downes,1976-09-06,London,UK,74,"Robin Atkin Downes is a seasoned performer with an extensive and distinguished career as an Actor in the film and Television industry. He recently portrayed The Master on Guillermo Del Toro's cult hit ""The Strain,"" which ran for four seasons on FX. Other camera credits include series regular, recurring and guest starring roles on many top network ...",Male,,,
7144,2314,Jon Hamm,1971-03-10,St. Louis,USA,73,"Jon Hamm was born on March 10, 1971 in St. Louis, Missouri, USA as Jonathan Daniel Hamm. He is an actor and producer, known for Mad Men (2007), The Town (2010) and Million Dollar Arm (2014).",Male,,,
7145,2315,Walt Dohrn,1970-12-05,Orange County,USA,,"Walt Dohrn was born on December 5, 1970 in Orange County, California, USA as Walter Dohrn. He is a writer and actor, known for Trolls (2016), Mr. Peabody  Sherman (2014) and Shrek the Third (2007).",Male,,,
7146,2316,Mia Wasikowska,1989-10-25,Canberra,Australia,64,"Mia is an Australian actress, born and raised in the country's capital, Canberra. She is the daughter of photographers Marzena Wasikowska and John Reid. Her mother is Polish and her father is an Australian of British ancestry. She has an older sister, Jess, and a younger brother, Kai. At age eight, her family moved to Poland for a year. At age nine...",Female,,,
7147,2317,Matt Lucas,1974-03-05,Paddington,UK,66,"Matt Lucas was born on March 5, 1974 in Paddington, London, England as Matthew Richard Lucas. He is an actor and writer, known for Little Britain (2003), Bridesmaids (2011) and Alice Through the Looking Glass (2016). He was previously married to Kevin McGee.",Male,,,
7148,2318,Michael Sheen,1969-02-05,Newport,UK,61,"Even though he had burned up the London stage for nearly a decade--and appeared in several films--Michael Sheen was not really ""discovered"" by American audiences until his critically-acclaimed turn as Wolfgang Amadeus Mozart in the 1999 Broadway revival of ""Amadeus"". Sheen was born in Newport, Wales, the only son of Irene (Thomas) and Meyrick Sheen...",Male,,,
7149,2319,Stephen Fry,1957-08-24,Hampstead,UK,76,"Writer, actor, comedian, doer of good works, excellent good friend to the famous and not, Fry lives in his London SW1 flat and his Norfolk house when not traveling. Famous for his public declaration of celibacy in the ""Tatler"" back in the 1980s, Emma Thompson has characterised her friend as ""90 percent gay, 10 percent other."" Stephen Fry was born ...",Male,,,
7150,2320,Don Cheadle,1964-11-29,Kansas City,USA,67,"Donald Frank Cheadle was born in Kansas City, Missouri on November 29, 1964. His childhood found him moving from city to city with his family: mother Bettye (North), a teacher, father Donald Frank Cheadle, Sr., a clinical psychologist, sister Dawn, and brother Colin. After graduating high school in Denver, Colorado, Cheadle attended and graduated ...",Male,,,
7151,2321,Scarlett Johansson,1984-11-22,New York City,USA,63,"Scarlett Johansson was born in New York City. Her mother, Melanie Sloan, is from a Jewish family from the Bronx, and her father, Karsten Johansson, is a Danish-born architect, from Copenhagen. She has a sister, Vanessa Johansson, who is also an actress, a brother, Adrian, a twin brother, Hunter Johansson, born three minutes after her, and a ...",Female,,,
7152,2322,Mickey Rourke,1952-09-16,Schenectady,USA,61,"Mickey Rourke was born Phillip Andre Rourke, Jr. on September 16, 1952, in Schenectady, New York, the son of Annette (Cameron) and Phillip Andre Rourke. His father was of Irish and German descent, and his mother was of French-Canadian, English, and German ancestry. When he was six years old, his parents divorced. A year later, his mother married ...",Male,,,
7153,2323,John Slattery,1962-08-13,Boston,USA,61,"John Slattery was born and raised in Boston, Massachusetts, the son of Joan (Mulhern), a CPA, and John ""Jack"" Slattery, a leather merchant, both of Irish descent. John landed his first TV gig on the 1988 series The Dirty Dozen (1988) and has worked steadily since then. His television career has included the short-lived series Under Cover (1991), ...",Male,,,
7154,2324,Ned Beatty,1937-07-06,Louisville,USA,67,"Stocky, genial-looking supporting actor Ned Beatty was once hailed by Daily Variety as the ""busiest actor in Hollywood"". Ned Thomas Beatty was born in Louisville, Kentucky, to Margaret (Fortney) and Charles William Beatty. He grew up fishing and working on farms. His hometown of St. Matthews, Kentucky, is hardly the environment to encourage a ...",Male,,,
7155,2325,Estelle Harris,1928-04-04,New York City,USA,62,"Estelle Harris was born on April 4, 1928 in New York City, New York, USA as Estelle Nussbaum. She is an actress, known for Toy Story 2 (1999), Brother Bear (2003) and Seinfeld (1989). She has been married to Sy Harris since 1954. They have three children.",Female,,,
7156,2326,Ian Kelly,1966-01-16,Cambridge,UK,,"Ian Kelly is an actor and writer, known for Harry Potter and the Deathly Hallows: Part 1 (2010), War (2002) and The Rothschilds.",Male,,,
7157,2327,Ron Perlman,1950-04-13,New York City,USA,73,"Ron Perlman is a classically-trained actor who has appeared in countless stage plays, feature films and television productions. Ronald N. Perlman was born April 13, 1950 in Washington Heights, Manhattan, New York. His mother, Dorothy (Rosen), is retired from the City Clerk's Office. His father, Bertram ""Bert"" Perlman, now deceased, was a repairman ...",Male,,,
7158,2328,Paul F. Tompkins,1968-09-12,Philadelphia,USA,69,"Started out in stand-up comedy in 1986 at The Comedy Works, Philadelphia, Pennsylvania, where he was half of a duo with the late Rick Roman. Dropped out of Temple University. Moved to Los Angeles in 1994. Met actor Jay Johnston through their mutual friend, Adam McKay, and created a live sketch show called ""The Skates"", which led to his being hired...",Male,,,
